LAT,LON,YEAR,MO,DY,T2M,T2MDEW,TS,PRECTOTCORR,PS
6.75,-73.75,2021,4,5,27.51,19.87,27.59,0,94.1
6.75,-73.25,2021,4,5,22.97,15.62,23.95,0,85.43
6.75,-72.75,2021,4,5,17.08,12.29,18.29,0,77.41
7.25,-76.75,2021,4,5,25.78,22.21,25.92,0.1,96.97
7.25,-76.25,2021,4,5,22.23,19.77,22.61,0,90.49
7.25,-75.75,2021,4,5,21.47,18.29,21.67,0,87.94
7.25,-75.25,2021,4,5,24.28,18.86,24.46,0,90.87
7.25,-74.75,2021,4,5,27.38,19.63,27.52,0,94.21
7.25,-74.25,2021,4,5,29.24,19.92,29.3,0,95.91
7.25,-73.75,2021,4,5,30.02,20.24,30.09,0,96.94
7.25,-73.25,2021,4,5,23.54,15.74,24.68,0,86.25
7.25,-72.75,2021,4,5,18.83,13.93,20.07,0,80.67
3.25,-76.75,2021,4,6,20.55,18.82,20.77,26.41,87.88
3.25,-76.25,2021,4,6,15.74,13.74,16.14,29.19,78.22
3.25,-75.75,2021,4,6,17.63,15.68,17.76,27.49,82.63
3.25,-75.25,2021,4,6,19.8,17.49,19.66,26.77,86.74
3.25,-74.75,2021,4,6,19.9,17.96,19.73,24.37,87.83
3.25,-74.25,2021,4,6,19.16,18.1,19.11,19.08,88.08
3.25,-73.75,2021,4,6,22.36,21.17,22.25,11.21,94.55
3.25,-73.25,2021,4,6,24.2,22.52,24.24,4.71,97.6
3.25,-72.75,2021,4,6,25.04,22.84,25.21,1.96,98.54
3.75,-76.75,2021,4,6,22.25,20.46,22.69,27.09,91.24
3.75,-76.25,2021,4,6,17.5,15.22,17.9,30.2,81.15
3.75,-75.75,2021,4,6,16.77,14.99,16.98,28.45,81.44
3.75,-75.25,2021,4,6,20.69,18.02,20.62,28,87.96
3.75,-74.75,2021,4,6,20.56,17.89,20.43,24.87,87.91
3.75,-74.25,2021,4,6,16.93,15.37,16.94,17.86,83.05
3.75,-73.75,2021,4,6,19.68,18.44,19.67,8.47,89.6
3.75,-73.25,2021,4,6,23.58,21.68,23.61,3.03,96.38
3.75,-72.75,2021,4,6,25.08,22.58,25.27,0.89,98.48
4.25,-76.75,2021,4,6,23.62,21.97,24.02,27.24,94.19
4.25,-76.25,2021,4,6,20.21,17.71,20.4,29.37,85.94
4.25,-75.75,2021,4,6,16.24,14.25,16.46,26.23,80.25
4.25,-75.25,2021,4,6,19.83,17.05,19.91,25.75,86.08
4.25,-74.75,2021,4,6,20.58,17.36,20.55,21.37,87
4.25,-74.25,2021,4,6,16.97,14.32,16.97,12.44,81.51
4.25,-73.75,2021,4,6,16.35,14.97,16.49,4.33,83.03
4.25,-73.25,2021,4,6,22.17,20.14,22.2,1.31,93.53
4.25,-72.75,2021,4,6,24.78,22.11,24.9,0.26,97.79
4.75,-76.75,2021,4,6,24.25,22.96,24.35,26.75,96.16
4.75,-76.25,2021,4,6,21.81,19.68,21.87,24.51,89.31
4.75,-75.75,2021,4,6,16.75,14.65,16.9,19.82,80.48
4.75,-75.25,2021,4,6,18.57,15.96,18.7,18.37,83.51
4.75,-74.75,2021,4,6,20.19,16.63,20.27,13.67,85.54
4.75,-74.25,2021,4,6,18.44,14.5,18.53,5.79,82.21
4.75,-73.75,2021,4,6,14.02,12.25,14.31,1.37,77.66
4.75,-73.25,2021,4,6,18.97,17.07,19.01,0.35,87.26
4.75,-72.75,2021,4,6,23.1,20.35,23.13,0.04,94.51
5.25,-76.75,2021,4,6,24.4,23.22,24.41,24.68,96.81
5.25,-76.25,2021,4,6,21.79,20.24,21.92,15.34,89.73
5.25,-75.75,2021,4,6,18.04,16.06,18.15,11.47,82.12
5.25,-75.25,2021,4,6,19.31,16.34,19.37,9.18,83.85
5.25,-74.75,2021,4,6,21.45,17.01,21.57,5.8,86.62
5.25,-74.25,2021,4,6,20.87,15.73,21.12,1.69,85.06
5.25,-73.75,2021,4,6,14.49,11.85,14.87,0.26,76.75
5.25,-73.25,2021,4,6,15.16,13.15,15.4,0.06,79.33
5.25,-72.75,2021,4,6,18.84,16.23,18.98,0,86.53
5.75,-76.75,2021,4,6,24.29,22.87,24.31,17.78,96.56
5.75,-76.25,2021,4,6,21.42,19.82,21.58,6.13,88.96
5.75,-75.75,2021,4,6,18.83,16.67,18.86,4.49,83.04
5.75,-75.25,2021,4,6,20.74,16.89,20.75,2.92,85.19
5.75,-74.75,2021,4,6,23.6,18.17,23.72,1.43,89.51
5.75,-74.25,2021,4,6,23.93,18.08,24.18,0.3,90.16
5.75,-73.75,2021,4,6,18.29,14.13,18.52,0.03,81.36
5.75,-73.25,2021,4,6,14.65,11.43,15.05,0.01,76.49
5.75,-72.75,2021,4,6,14.75,11.97,15.22,0,78.29
6.25,-76.75,2021,4,6,24.24,22.3,24.39,8.82,96.02
6.25,-76.25,2021,4,6,21.03,18.92,21.31,1.25,87.9
6.25,-75.75,2021,4,6,18.4,15.89,18.51,0.95,81.95
6.25,-75.25,2021,4,6,20.63,16.53,20.73,0.49,84.62
6.25,-74.75,2021,4,6,24.38,18.74,24.52,0.16,90.77
6.25,-74.25,2021,4,6,26.28,20.09,26.42,0.03,94.37
6.25,-73.75,2021,4,6,22.92,17.86,22.91,0,88.52
6.25,-73.25,2021,4,6,18.64,13.45,19.04,0,80.92
6.25,-72.75,2021,4,6,14.61,10.64,15.48,0,75.83
6.75,-76.75,2021,4,6,24.9,21.98,25.19,2.73,96.04
6.75,-76.25,2021,4,6,21.41,18.6,22.02,0.08,88.01
6.75,-75.75,2021,4,6,18.8,15.76,19.17,0.06,82.29
6.75,-75.25,2021,4,6,21.08,16.84,21.28,0.03,85.51
6.75,-74.75,2021,4,6,24.91,19.2,25.03,0,91.78
6.75,-74.25,2021,4,6,27.39,20.91,27.5,0,96.07
6.75,-73.75,2021,4,6,26.1,20.73,26.15,0,94.2
6.75,-73.25,2021,4,6,22.11,15.77,22.74,0,85.51
6.75,-72.75,2021,4,6,16.52,11.55,17.61,0,77.46
7.25,-76.75,2021,4,6,26.13,22.12,26.49,0.27,97.02
7.25,-76.25,2021,4,6,23.19,19.42,23.98,0,90.52
7.25,-75.75,2021,4,6,22.22,18.02,22.65,0,87.98
7.25,-75.25,2021,4,6,24.1,18.98,24.32,0,90.94
7.25,-74.75,2021,4,6,26.27,20.19,26.39,0,94.3
7.25,-74.25,2021,4,6,27.62,20.79,27.71,0,96.01
7.25,-73.75,2021,4,6,28.47,21.21,28.59,0,97.05
7.25,-73.25,2021,4,6,22.8,15.75,23.8,0,86.33
7.25,-72.75,2021,4,6,18.47,13.22,19.75,0,80.72
3.25,-76.75,2021,4,7,20.98,17.64,21.51,3.11,87.92
3.25,-76.25,2021,4,7,15.41,12.48,15.89,2.27,78.26
3.25,-75.75,2021,4,7,17.42,14.43,17.95,2.12,82.68
3.25,-75.25,2021,4,7,19.75,16.31,20.06,1.84,86.81
3.25,-74.75,2021,4,7,19.94,16.75,20.04,1.48,87.9
3.25,-74.25,2021,4,7,19.26,16.76,19.2,1.07,88.14
3.25,-73.75,2021,4,7,22.7,19.71,22.3,0.69,94.6
3.25,-73.25,2021,4,7,24.37,21.37,24,0.46,97.64
3.25,-72.75,2021,4,7,24.96,21.93,24.89,0.29,98.57
3.75,-76.75,2021,4,7,22.6,19.6,23.14,2.07,91.28
3.75,-76.25,2021,4,7,17.27,14.01,17.69,1.37,81.19
3.75,-75.75,2021,4,7,16.56,13.75,17.09,1.31,81.5
3.75,-75.25,2021,4,7,20.87,16.86,21.17,1.27,88.02
3.75,-74.75,2021,4,7,20.82,16.8,21.03,1.04,87.98
3.75,-74.25,2021,4,7,17.04,14.15,17.26,0.64,83.1
3.75,-73.75,2021,4,7,20.1,16.67,19.95,0.3,89.64
3.75,-73.25,2021,4,7,23.87,20.11,23.73,0.17,96.41
3.75,-72.75,2021,4,7,25.24,21.49,25.46,0.08,98.5
4.25,-76.75,2021,4,7,23.97,21.23,24.3,1.56,94.23
4.25,-76.25,2021,4,7,20.3,16.46,20.42,1,85.98
4.25,-75.75,2021,4,7,16.03,13.1,16.37,0.62,80.3
4.25,-75.25,2021,4,7,19.91,16.08,20.25,0.62,86.14
4.25,-74.75,2021,4,7,20.79,16.48,21.08,0.53,87.06
4.25,-74.25,2021,4,7,17.04,13.3,17.31,0.24,81.55
4.25,-73.75,2021,4,7,16.6,13.46,16.71,0.09,83.06
4.25,-73.25,2021,4,7,22.75,18.23,22.75,0.03,93.54
4.25,-72.75,2021,4,7,25.37,20.69,25.69,0.01,97.78
4.75,-76.75,2021,4,7,24.63,22.2,24.67,2.62,96.21
4.75,-76.25,2021,4,7,22.33,18.63,22.48,1.13,89.35
4.75,-75.75,2021,4,7,16.78,13.62,16.97,0.57,80.53
4.75,-75.25,2021,4,7,18.68,15.05,19,0.42,83.56
4.75,-74.75,2021,4,7,20.39,15.72,20.8,0.29,85.59
4.75,-74.25,2021,4,7,18.52,13.49,18.94,0.08,82.25
4.75,-73.75,2021,4,7,13.95,11.21,14.37,0.02,77.7
4.75,-73.25,2021,4,7,19.64,15.31,19.85,0,87.27
4.75,-72.75,2021,4,7,24.22,18.76,24.55,0,94.51
5.25,-76.75,2021,4,7,24.85,22.49,24.79,6.63,96.87
5.25,-76.25,2021,4,7,22.56,19.41,22.98,1.24,89.77
5.25,-75.75,2021,4,7,18.54,15.09,18.59,0.61,82.16
5.25,-75.25,2021,4,7,19.81,15.25,19.86,0.38,83.9
5.25,-74.75,2021,4,7,22.03,15.88,22.25,0.21,86.66
5.25,-74.25,2021,4,7,21.34,14.64,21.77,0.04,85.09
5.25,-73.75,2021,4,7,14.36,10.9,14.94,0,76.81
5.25,-73.25,2021,4,7,15.49,12.02,16.1,0,79.36
5.25,-72.75,2021,4,7,19.91,15.17,20.37,0,86.54
5.75,-76.75,2021,4,7,24.91,22.33,24.95,13.46,96.63
5.75,-76.25,2021,4,7,22.34,19.14,22.81,0.91,89.03
5.75,-75.75,2021,4,7,19.77,15.89,19.69,0.44,83.08
5.75,-75.25,2021,4,7,21.79,15.81,21.54,0.22,85.24
5.75,-74.75,2021,4,7,24.87,16.97,24.72,0.1,89.54
5.75,-74.25,2021,4,7,25.15,16.96,25.22,0.01,90.17
5.75,-73.75,2021,4,7,18.37,12.92,18.72,0,81.4
5.75,-73.25,2021,4,7,14.62,10.7,15.35,0,76.54
5.75,-72.75,2021,4,7,15.28,11.64,16.03,0,78.31
6.25,-76.75,2021,4,7,24.9,22.01,25.14,17.21,96.08
6.25,-76.25,2021,4,7,21.87,18.51,22.44,0.36,87.98
6.25,-75.75,2021,4,7,19.33,15.39,19.47,0.17,82
6.25,-75.25,2021,4,7,21.94,15.64,21.8,0.07,84.66
6.25,-74.75,2021,4,7,26.19,17.59,25.98,0.02,90.79
6.25,-74.25,2021,4,7,28.16,18.87,28.06,0,94.37
6.25,-73.75,2021,4,7,23.59,16.45,23.63,0,88.55
6.25,-73.25,2021,4,7,18.65,12.66,19.3,0,80.97
6.25,-72.75,2021,4,7,14.71,10.37,15.81,0,75.86
6.75,-76.75,2021,4,7,25.24,21.88,25.57,9.67,96.11
6.75,-76.25,2021,4,7,21.57,18.55,22.21,0.05,88.1
6.75,-75.75,2021,4,7,19.16,15.67,19.65,0.02,82.35
6.75,-75.25,2021,4,7,22.21,16.29,22.41,0.01,85.55
6.75,-74.75,2021,4,7,26.81,18.21,26.84,0,91.79
6.75,-74.25,2021,4,7,29.6,19.66,29.6,0,96.07
6.75,-73.75,2021,4,7,27.76,19.23,27.76,0,94.22
6.75,-73.25,2021,4,7,22.66,14.72,23.4,0,85.54
6.75,-72.75,2021,4,7,16.49,10.79,17.68,0,77.5
7.25,-76.75,2021,4,7,25.86,22.17,26.08,1.15,97.1
7.25,-76.25,2021,4,7,22.33,19.73,22.76,0,90.61
7.25,-75.75,2021,4,7,21.64,18.44,22.01,0,88.05
7.25,-75.25,2021,4,7,24.79,18.84,25.09,0,90.96
7.25,-74.75,2021,4,7,27.97,19.53,28.14,0,94.31
7.25,-74.25,2021,4,7,29.58,19.91,29.64,0,96.03
7.25,-73.75,2021,4,7,30.27,20.18,30.32,0,97.07
7.25,-73.25,2021,4,7,23.44,14.93,24.48,0,86.37
7.25,-72.75,2021,4,7,18.7,12.37,20.04,0,80.76
3.25,-76.75,2021,4,8,20.81,17.86,21.52,1.42,87.96
3.25,-76.25,2021,4,8,15.79,12.63,16.4,0.03,78.27
3.25,-75.75,2021,4,8,18.36,14.6,18.93,0.03,82.65
3.25,-75.25,2021,4,8,20.73,16.57,21.05,0.03,86.76
3.25,-74.75,2021,4,8,20.95,17.19,21.04,0.04,87.86
3.25,-74.25,2021,4,8,20.43,17.39,20.36,0.05,88.09
3.25,-73.75,2021,4,8,23.98,20.4,23.61,0.06,94.53
3.25,-73.25,2021,4,8,25.35,22.04,25.44,0.07,97.57
3.25,-72.75,2021,4,8,25.83,22.62,26.22,0.11,98.5
3.75,-76.75,2021,4,8,22.34,19.7,23.2,2.01,91.33
3.75,-76.25,2021,4,8,17.54,14.28,18.22,0.04,81.21
3.75,-75.75,2021,4,8,17.72,13.95,18.28,0.02,81.48
3.75,-75.25,2021,4,8,22.03,17.05,22.33,0.02,87.97
3.75,-74.75,2021,4,8,21.87,17.15,22.09,0.03,87.93
3.75,-74.25,2021,4,8,18.17,14.78,18.4,0.03,83.07
3.75,-73.75,2021,4,8,21.39,17.51,21.17,0.03,89.59
3.75,-73.25,2021,4,8,24.98,20.76,25.07,0.02,96.34
3.75,-72.75,2021,4,8,26.18,22.02,26.66,0.03,98.43
4.25,-76.75,2021,4,8,23.62,21.26,24.26,2.46,94.3
4.25,-76.25,2021,4,8,20.24,16.89,20.62,0.23,86.02
4.25,-75.75,2021,4,8,17.03,13.44,17.43,0.06,80.3
4.25,-75.25,2021,4,8,21.09,16.29,21.46,0.03,86.1
4.25,-74.75,2021,4,8,21.85,16.74,22.23,0.02,87.02
4.25,-74.25,2021,4,8,18.06,13.83,18.43,0.01,81.53
4.25,-73.75,2021,4,8,17.85,14.31,17.84,0.01,83.03
4.25,-73.25,2021,4,8,23.95,18.99,23.95,0,93.48
4.25,-72.75,2021,4,8,26.32,21.23,26.75,0,97.72
4.75,-76.75,2021,4,8,24.24,22.31,24.43,7.75,96.27
4.75,-76.25,2021,4,8,21.65,18.96,21.84,2.37,89.42
4.75,-75.75,2021,4,8,17.31,13.99,17.52,0.58,80.53
4.75,-75.25,2021,4,8,19.64,15.4,20,0.1,83.53
4.75,-74.75,2021,4,8,21.3,16.1,21.84,0.05,85.56
4.75,-74.25,2021,4,8,19.31,13.99,19.9,0,82.24
4.75,-73.75,2021,4,8,15,11.98,15.34,0,77.67
4.75,-73.25,2021,4,8,20.68,16.32,20.88,0,87.22
4.75,-72.75,2021,4,8,24.94,19.73,25.42,0,94.45
5.25,-76.75,2021,4,8,24.38,22.73,24.36,22.95,96.92
5.25,-76.25,2021,4,8,21.49,19.36,21.76,10,89.84
5.25,-75.75,2021,4,8,18.65,15.34,18.69,2.62,82.17
5.25,-75.25,2021,4,8,20.5,15.74,20.62,0.65,83.88
5.25,-74.75,2021,4,8,22.75,16.41,23.18,0.34,86.64
5.25,-74.25,2021,4,8,21.86,15.13,22.61,0,85.09
5.25,-73.75,2021,4,8,15.08,11.67,15.73,0,76.79
5.25,-73.25,2021,4,8,16.41,13.18,17.05,0,79.33
5.25,-72.75,2021,4,8,20.58,16.44,21.21,0,86.49
5.75,-76.75,2021,4,8,24.34,22.37,24.35,40.98,96.68
5.75,-76.25,2021,4,8,21.2,18.75,21.56,22.08,89.09
5.75,-75.75,2021,4,8,19.45,15.96,19.46,6.38,83.08
5.75,-75.25,2021,4,8,21.87,16.47,21.87,2.21,85.22
5.75,-74.75,2021,4,8,24.95,17.79,25.17,1.23,89.53
5.75,-74.25,2021,4,8,25.09,17.65,25.58,0,90.17
5.75,-73.75,2021,4,8,18.59,14.01,19.14,0,81.4
5.75,-73.25,2021,4,8,15.54,12.01,16.34,0,76.52
5.75,-72.75,2021,4,8,16.15,12.84,16.99,0,78.27
6.25,-76.75,2021,4,8,24.27,21.55,24.47,48.88,96.13
6.25,-76.25,2021,4,8,20.98,17.85,21.51,30.59,88.03
6.25,-75.75,2021,4,8,18.74,15.4,19.02,9.97,82
6.25,-75.25,2021,4,8,21.29,16.48,21.45,4.3,84.65
6.25,-74.75,2021,4,8,25.22,18.68,25.37,2.38,90.8
6.25,-74.25,2021,4,8,27,19.74,27.19,0.01,94.41
6.25,-73.75,2021,4,8,22.92,17.55,23.18,0,88.58
6.25,-73.25,2021,4,8,18.94,13.96,19.75,0,80.96
6.25,-72.75,2021,4,8,15.49,11.57,16.74,0,75.85
6.75,-76.75,2021,4,8,24.49,21.1,24.79,46.78,96.15
6.75,-76.25,2021,4,8,20.93,17.49,21.56,31.33,88.14
6.75,-75.75,2021,4,8,18.46,15.31,18.98,11.53,82.36
6.75,-75.25,2021,4,8,20.92,16.78,21.19,5.56,85.56
6.75,-74.75,2021,4,8,24.84,19.04,24.97,2.93,91.83
6.75,-74.25,2021,4,8,27.28,20.36,27.42,0.01,96.14
6.75,-73.75,2021,4,8,25.81,20.14,26,0,94.29
6.75,-73.25,2021,4,8,21.9,16.06,22.83,0,85.55
6.75,-72.75,2021,4,8,16.95,12.35,18.38,0,77.49
7.25,-76.75,2021,4,8,25.07,21.51,25.19,39.73,97.14
7.25,-76.25,2021,4,8,21.65,18.46,22.03,27.4,90.66
7.25,-75.75,2021,4,8,20.78,17.57,21.11,10.88,88.08
7.25,-75.25,2021,4,8,22.79,18.77,23.01,5.26,91.02
7.25,-74.75,2021,4,8,25.17,19.99,25.3,2.56,94.38
7.25,-74.25,2021,4,8,26.71,20.55,26.83,0.01,96.1
7.25,-73.75,2021,4,8,27.49,21.17,27.65,0,97.14
7.25,-73.25,2021,4,8,22.31,16.41,23.46,0,86.38
7.25,-72.75,2021,4,8,18.7,14.04,20.02,0,80.75
3.25,-76.75,2021,4,9,20.84,18.16,21.46,2.57,87.99
3.25,-76.25,2021,4,9,15.62,13.23,15.94,1.17,78.31
3.25,-75.75,2021,4,9,17.87,15.22,18.15,2.74,82.71
3.25,-75.25,2021,4,9,20.16,17.07,20.23,3.53,86.82
3.25,-74.75,2021,4,9,20.54,17.82,20.59,5.12,87.91
3.25,-74.25,2021,4,9,20.23,18.35,20.38,7.2,88.14
3.25,-73.75,2021,4,9,23.61,21.4,23.54,7.52,94.6
3.25,-73.25,2021,4,9,25.34,22.62,25.52,4.97,97.63
3.25,-72.75,2021,4,9,26,23.02,26.39,4.4,98.57
3.75,-76.75,2021,4,9,22.16,20.09,22.77,3.45,91.36
3.75,-76.25,2021,4,9,17.38,14.91,17.73,0.76,81.25
3.75,-75.75,2021,4,9,17.17,14.64,17.58,1.75,81.52
3.75,-75.25,2021,4,9,21.32,17.63,21.46,2.31,88.03
3.75,-74.75,2021,4,9,21.39,17.86,21.46,3.52,87.99
3.75,-74.25,2021,4,9,18.07,15.91,18.3,5.31,83.11
3.75,-73.75,2021,4,9,21.21,19,21.34,6.46,89.64
3.75,-73.25,2021,4,9,24.98,21.91,25.2,5.19,96.4
3.75,-72.75,2021,4,9,26.35,22.79,26.88,4.83,98.49
4.25,-76.75,2021,4,9,23.32,21.59,23.66,3.27,94.31
4.25,-76.25,2021,4,9,20.21,17.42,20.38,0.57,86.04
4.25,-75.75,2021,4,9,16.73,14.08,17.09,1.08,80.33
4.25,-75.25,2021,4,9,20.44,16.86,20.63,1.45,86.16
4.25,-74.75,2021,4,9,21.24,17.44,21.28,2.35,87.08
4.25,-74.25,2021,4,9,17.88,14.91,17.98,3.82,81.58
4.25,-73.75,2021,4,9,17.95,15.81,18.31,5.22,83.07
4.25,-73.25,2021,4,9,23.84,20.6,24.02,4.71,93.54
4.25,-72.75,2021,4,9,26.32,22.41,26.84,4.03,97.78
4.75,-76.75,2021,4,9,24.13,22.54,24.2,3.55,96.28
4.75,-76.25,2021,4,9,22.02,19.38,22.17,0.88,89.42
4.75,-75.75,2021,4,9,17.21,14.45,17.44,0.8,80.56
4.75,-75.25,2021,4,9,19.06,15.85,19.21,0.96,83.59
4.75,-74.75,2021,4,9,20.54,16.79,20.64,1.5,85.63
4.75,-74.25,2021,4,9,18.81,15.08,19.04,2.3,82.3
4.75,-73.75,2021,4,9,15.34,13.19,15.84,2.97,77.71
4.75,-73.25,2021,4,9,20.68,17.87,21.04,2.55,87.28
4.75,-72.75,2021,4,9,24.81,20.96,25.53,1.81,94.52
5.25,-76.75,2021,4,9,24.4,22.93,24.44,4.7,96.93
5.25,-76.25,2021,4,9,21.92,19.97,22.16,2.25,89.84
5.25,-75.75,2021,4,9,18.3,15.71,18.39,1.14,82.2
5.25,-75.25,2021,4,9,19.51,16.29,19.52,1.05,83.95
5.25,-74.75,2021,4,9,21.33,17.37,21.46,1.14,86.73
5.25,-74.25,2021,4,9,20.58,16.4,20.97,1.1,85.17
5.25,-73.75,2021,4,9,15.22,12.6,15.64,1.09,76.83
5.25,-73.25,2021,4,9,16.61,14.17,17.27,0.71,79.37
5.25,-72.75,2021,4,9,20.65,17.32,21.63,0.36,86.55
5.75,-76.75,2021,4,9,24.16,22.92,24.22,6.04,96.69
5.75,-76.25,2021,4,9,21.23,19.82,21.38,4.43,89.09
5.75,-75.75,2021,4,9,18.82,16.58,18.81,2.09,83.13
5.75,-75.25,2021,4,9,20.3,17.32,20.29,1.68,85.3
5.75,-74.75,2021,4,9,22.76,18.78,22.9,1.28,89.65
5.75,-74.25,2021,4,9,23.09,18.51,23.4,0.44,90.29
5.75,-73.75,2021,4,9,17.94,14.87,18.17,0.25,81.46
5.75,-73.25,2021,4,9,15.58,12.64,16.29,0.09,76.56
5.75,-72.75,2021,4,9,16.43,13.37,17.55,0.02,78.32
6.25,-76.75,2021,4,9,23.98,22.75,24.1,7.4,96.15
6.25,-76.25,2021,4,9,20.73,19.17,20.88,6.1,88.04
6.25,-75.75,2021,4,9,17.99,15.97,18.02,3.1,82.05
6.25,-75.25,2021,4,9,19.62,16.96,19.71,2.35,84.74
6.25,-74.75,2021,4,9,23.1,18.97,23.28,1.53,90.92
6.25,-74.25,2021,4,9,25.13,19.83,25.3,0.23,94.52
6.25,-73.75,2021,4,9,21.57,18.38,21.64,0.03,88.66
6.25,-73.25,2021,4,9,18.49,14.59,19.21,0.01,81.02
6.25,-72.75,2021,4,9,15.56,11.89,16.94,0,75.89
6.75,-76.75,2021,4,9,24.3,22.74,24.44,8.17,96.18
6.75,-76.25,2021,4,9,20.88,18.67,21.09,6.69,88.17
6.75,-75.75,2021,4,9,17.69,15.34,17.82,3.61,82.41
6.75,-75.25,2021,4,9,19.57,16.63,19.68,2.72,85.65
6.75,-74.75,2021,4,9,23.46,18.9,23.58,1.68,91.94
6.75,-74.25,2021,4,9,26.24,20.28,26.36,0.21,96.23
6.75,-73.75,2021,4,9,24.7,20.64,24.78,0.01,94.37
6.75,-73.25,2021,4,9,21.12,16.4,21.91,0,85.62
6.75,-72.75,2021,4,9,16.74,12.3,18.19,0,77.53
7.25,-76.75,2021,4,9,24.87,23.01,24.95,8.9,97.18
7.25,-76.25,2021,4,9,21.76,19.41,21.92,7.29,90.7
7.25,-75.75,2021,4,9,20.41,17.46,20.51,3.92,88.14
7.25,-75.25,2021,4,9,22.15,18.79,22.23,2.98,91.11
7.25,-74.75,2021,4,9,24.65,20.14,24.72,1.85,94.47
7.25,-74.25,2021,4,9,26.46,20.56,26.55,0.22,96.17
7.25,-73.75,2021,4,9,27.1,21.35,27.21,0.01,97.22
7.25,-73.25,2021,4,9,21.58,16.36,22.36,0,86.45
7.25,-72.75,2021,4,9,18.46,13.77,19.71,0,80.8
3.25,-76.75,2021,4,10,20.59,17.81,21.29,2.69,87.94
3.25,-76.25,2021,4,10,15.65,12.98,16.14,0.27,78.25
3.25,-75.75,2021,4,10,18,15.04,18.49,0.3,82.64
3.25,-75.25,2021,4,10,20.41,17,20.68,0.33,86.75
3.25,-74.75,2021,4,10,20.74,17.73,20.9,0.88,87.85
3.25,-74.25,2021,4,10,20.26,18.18,20.41,3.12,88.09
3.25,-73.75,2021,4,10,23.56,21.39,23.51,8.84,94.54
3.25,-73.25,2021,4,10,25.31,22.84,25.42,15.57,97.57
3.25,-72.75,2021,4,10,26.01,23.23,26.38,17.48,98.51
3.75,-76.75,2021,4,10,22.06,19.64,22.88,3.76,91.31
3.75,-76.25,2021,4,10,17.39,14.72,18.01,0.18,81.19
3.75,-75.75,2021,4,10,17.33,14.65,17.9,0.19,81.45
3.75,-75.25,2021,4,10,21.76,17.62,22.15,0.2,87.96
3.75,-74.75,2021,4,10,21.86,17.76,22.2,0.56,87.92
3.75,-74.25,2021,4,10,18.28,15.75,18.67,1.95,83.06
3.75,-73.75,2021,4,10,21.15,18.87,21.35,5.42,89.59
3.75,-73.25,2021,4,10,24.93,22.01,25.11,9.95,96.34
3.75,-72.75,2021,4,10,26.21,22.92,26.75,11.34,98.44
4.25,-76.75,2021,4,10,23.23,21.23,23.79,4.11,94.27
4.25,-76.25,2021,4,10,19.96,17.4,20.32,0.16,86
4.25,-75.75,2021,4,10,16.72,14.23,17.16,0.2,80.26
4.25,-75.25,2021,4,10,20.92,16.93,21.36,0.2,86.08
4.25,-74.75,2021,4,10,21.91,17.43,22.33,0.31,87.01
4.25,-74.25,2021,4,10,18.29,14.86,18.68,0.81,81.52
4.25,-73.75,2021,4,10,17.85,15.55,18.24,1.99,83.02
4.25,-73.25,2021,4,10,23.74,20.35,23.86,3.84,93.49
4.25,-72.75,2021,4,10,26.09,22.29,26.54,4.4,97.74
4.75,-76.75,2021,4,10,23.85,22.27,23.98,6.22,96.24
4.75,-76.25,2021,4,10,21.38,19.43,21.47,0.21,89.38
4.75,-75.75,2021,4,10,16.92,14.65,17.16,0.24,80.5
4.75,-75.25,2021,4,10,19.39,15.94,19.69,0.23,83.52
4.75,-74.75,2021,4,10,21.23,16.74,21.71,0.23,85.56
4.75,-74.25,2021,4,10,19.38,14.94,20.08,0.29,82.23
4.75,-73.75,2021,4,10,15.3,12.9,15.89,0.44,77.66
4.75,-73.25,2021,4,10,20.58,17.29,20.92,0.77,87.24
4.75,-72.75,2021,4,10,24.67,20.5,25.21,0.81,94.47
5.25,-76.75,2021,4,10,24.17,22.68,24.18,8.46,96.88
5.25,-76.25,2021,4,10,21.4,19.84,21.48,0.36,89.79
5.25,-75.75,2021,4,10,17.98,15.8,18.08,0.22,82.14
5.25,-75.25,2021,4,10,20.04,16.02,20.1,0.2,83.87
5.25,-74.75,2021,4,10,22.51,16.76,22.89,0.17,86.65
5.25,-74.25,2021,4,10,21.74,15.79,22.6,0.11,85.08
5.25,-73.75,2021,4,10,15.47,12.35,16.14,0.07,76.78
5.25,-73.25,2021,4,10,16.5,13.54,17.3,0.06,79.33
5.25,-72.75,2021,4,10,20.44,16.63,21.25,0.04,86.5
5.75,-76.75,2021,4,10,24.08,22.61,24.09,7.2,96.63
5.75,-76.25,2021,4,10,20.99,19.45,21.06,0.52,89.02
5.75,-75.75,2021,4,10,18.7,16.27,18.74,0.21,83.07
5.75,-75.25,2021,4,10,21.49,16.34,21.48,0.14,85.22
5.75,-74.75,2021,4,10,24.86,17.51,25.06,0.1,89.53
5.75,-74.25,2021,4,10,25.04,17.59,25.58,0.04,90.17
5.75,-73.75,2021,4,10,18.92,14.28,19.46,0.01,81.39
5.75,-73.25,2021,4,10,15.6,11.94,16.49,0,76.51
5.75,-72.75,2021,4,10,16.11,12.62,17.17,0,78.28
6.25,-76.75,2021,4,10,23.76,22.32,23.85,4.05,96.07
6.25,-76.25,2021,4,10,20.36,18.76,20.49,0.46,87.96
6.25,-75.75,2021,4,10,18.17,15.51,18.32,0.21,81.99
